label,filename,filepath
Cubism,Pablo_Picasso_311.jpg,../train_images\Cubism\Pablo_Picasso_311.jpg
Cubism,Pablo_Picasso_312.jpg,../train_images\Cubism\Pablo_Picasso_312.jpg
Cubism,Pablo_Picasso_313.jpg,../train_images\Cubism\Pablo_Picasso_313.jpg
Cubism,Pablo_Picasso_315.jpg,../train_images\Cubism\Pablo_Picasso_315.jpg
Cubism,Pablo_Picasso_316.jpg,../train_images\Cubism\Pablo_Picasso_316.jpg
Cubism,Pablo_Picasso_317.jpg,../train_images\Cubism\Pablo_Picasso_317.jpg
Cubism,Pablo_Picasso_32.jpg,../train_images\Cubism\Pablo_Picasso_32.jpg
Cubism,Pablo_Picasso_320.jpg,../train_images\Cubism\Pablo_Picasso_320.jpg
Cubism,Pablo_Picasso_321.jpg,../train_images\Cubism\Pablo_Picasso_321.jpg
Cubism,Pablo_Picasso_322.jpg,../train_images\Cubism\Pablo_Picasso_322.jpg
Cubism,Pablo_Picasso_323.jpg,../train_images\Cubism\Pablo_Picasso_323.jpg
Cubism,Pablo_Picasso_324.jpg,../train_images\Cubism\Pablo_Picasso_324.jpg
Cubism,Pablo_Picasso_325.jpg,../train_images\Cubism\Pablo_Picasso_325.jpg
Cubism,Pablo_Picasso_326.jpg,../train_images\Cubism\Pablo_Picasso_326.jpg
Cubism,Pablo_Picasso_327.jpg,../train_images\Cubism\Pablo_Picasso_327.jpg
Cubism,Pablo_Picasso_328.jpg,../train_images\Cubism\Pablo_Picasso_328.jpg
Cubism,Pablo_Picasso_329.jpg,../train_images\Cubism\Pablo_Picasso_329.jpg
Cubism,Pablo_Picasso_33.jpg,../train_images\Cubism\Pablo_Picasso_33.jpg
Cubism,Pablo_Picasso_330.jpg,../train_images\Cubism\Pablo_Picasso_330.jpg
Cubism,Pablo_Picasso_331.jpg,../train_images\Cubism\Pablo_Picasso_331.jpg
Cubism,Pablo_Picasso_332.jpg,../train_images\Cubism\Pablo_Picasso_332.jpg
Cubism,Pablo_Picasso_333.jpg,../train_images\Cubism\Pablo_Picasso_333.jpg
Cubism,Pablo_Picasso_334.jpg,../train_images\Cubism\Pablo_Picasso_334.jpg
Cubism,Pablo_Picasso_336.jpg,../train_images\Cubism\Pablo_Picasso_336.jpg
Cubism,Pablo_Picasso_337.jpg,../train_images\Cubism\Pablo_Picasso_337.jpg
Cubism,Pablo_Picasso_338.jpg,../train_images\Cubism\Pablo_Picasso_338.jpg
Cubism,Pablo_Picasso_34.jpg,../train_images\Cubism\Pablo_Picasso_34.jpg
Cubism,Pablo_Picasso_340.jpg,../train_images\Cubism\Pablo_Picasso_340.jpg
Cubism,Pablo_Picasso_341.jpg,../train_images\Cubism\Pablo_Picasso_341.jpg
Cubism,Pablo_Picasso_342.jpg,../train_images\Cubism\Pablo_Picasso_342.jpg
Cubism,Pablo_Picasso_343.jpg,../train_images\Cubism\Pablo_Picasso_343.jpg
Cubism,Pablo_Picasso_344.jpg,../train_images\Cubism\Pablo_Picasso_344.jpg
Cubism,Pablo_Picasso_345.jpg,../train_images\Cubism\Pablo_Picasso_345.jpg
Cubism,Pablo_Picasso_346.jpg,../train_images\Cubism\Pablo_Picasso_346.jpg
Cubism,Pablo_Picasso_347.jpg,../train_images\Cubism\Pablo_Picasso_347.jpg
Cubism,Pablo_Picasso_348.jpg,../train_images\Cubism\Pablo_Picasso_348.jpg
Cubism,Pablo_Picasso_349.jpg,../train_images\Cubism\Pablo_Picasso_349.jpg
Cubism,Pablo_Picasso_35.jpg,../train_images\Cubism\Pablo_Picasso_35.jpg
Cubism,Pablo_Picasso_350.jpg,../train_images\Cubism\Pablo_Picasso_350.jpg
Cubism,Pablo_Picasso_351.jpg,../train_images\Cubism\Pablo_Picasso_351.jpg
Cubism,Pablo_Picasso_352.jpg,../train_images\Cubism\Pablo_Picasso_352.jpg
Cubism,Pablo_Picasso_353.jpg,../train_images\Cubism\Pablo_Picasso_353.jpg
Cubism,Pablo_Picasso_354.jpg,../train_images\Cubism\Pablo_Picasso_354.jpg
Cubism,Pablo_Picasso_355.jpg,../train_images\Cubism\Pablo_Picasso_355.jpg
Cubism,Pablo_Picasso_356.jpg,../train_images\Cubism\Pablo_Picasso_356.jpg
Cubism,Pablo_Picasso_359.jpg,../train_images\Cubism\Pablo_Picasso_359.jpg
Cubism,Pablo_Picasso_36.jpg,../train_images\Cubism\Pablo_Picasso_36.jpg
Cubism,Pablo_Picasso_360.jpg,../train_images\Cubism\Pablo_Picasso_360.jpg
Cubism,Pablo_Picasso_361.jpg,../train_images\Cubism\Pablo_Picasso_361.jpg
Cubism,Pablo_Picasso_363.jpg,../train_images\Cubism\Pablo_Picasso_363.jpg
Cubism,Pablo_Picasso_364.jpg,../train_images\Cubism\Pablo_Picasso_364.jpg
Cubism,Pablo_Picasso_365.jpg,../train_images\Cubism\Pablo_Picasso_365.jpg
Cubism,Pablo_Picasso_366.jpg,../train_images\Cubism\Pablo_Picasso_366.jpg
Cubism,Pablo_Picasso_367.jpg,../train_images\Cubism\Pablo_Picasso_367.jpg
Cubism,Pablo_Picasso_369.jpg,../train_images\Cubism\Pablo_Picasso_369.jpg
Cubism,Pablo_Picasso_37.jpg,../train_images\Cubism\Pablo_Picasso_37.jpg
Cubism,Pablo_Picasso_370.jpg,../train_images\Cubism\Pablo_Picasso_370.jpg
Cubism,Pablo_Picasso_371.jpg,../train_images\Cubism\Pablo_Picasso_371.jpg
Cubism,Pablo_Picasso_372.jpg,../train_images\Cubism\Pablo_Picasso_372.jpg
Cubism,Pablo_Picasso_373.jpg,../train_images\Cubism\Pablo_Picasso_373.jpg
Cubism,Pablo_Picasso_374.jpg,../train_images\Cubism\Pablo_Picasso_374.jpg
Cubism,Pablo_Picasso_375.jpg,../train_images\Cubism\Pablo_Picasso_375.jpg
Cubism,Pablo_Picasso_376.jpg,../train_images\Cubism\Pablo_Picasso_376.jpg
Cubism,Pablo_Picasso_377.jpg,../train_images\Cubism\Pablo_Picasso_377.jpg
Cubism,Pablo_Picasso_378.jpg,../train_images\Cubism\Pablo_Picasso_378.jpg
Cubism,Pablo_Picasso_379.jpg,../train_images\Cubism\Pablo_Picasso_379.jpg
Cubism,Pablo_Picasso_38.jpg,../train_images\Cubism\Pablo_Picasso_38.jpg
Cubism,Pablo_Picasso_380.jpg,../train_images\Cubism\Pablo_Picasso_380.jpg
Cubism,Pablo_Picasso_382.jpg,../train_images\Cubism\Pablo_Picasso_382.jpg
Cubism,Pablo_Picasso_383.jpg,../train_images\Cubism\Pablo_Picasso_383.jpg
Cubism,Pablo_Picasso_384.jpg,../train_images\Cubism\Pablo_Picasso_384.jpg
Cubism,Pablo_Picasso_385.jpg,../train_images\Cubism\Pablo_Picasso_385.jpg
Cubism,Pablo_Picasso_386.jpg,../train_images\Cubism\Pablo_Picasso_386.jpg
Cubism,Pablo_Picasso_388.jpg,../train_images\Cubism\Pablo_Picasso_388.jpg
Cubism,Pablo_Picasso_389.jpg,../train_images\Cubism\Pablo_Picasso_389.jpg
Cubism,Pablo_Picasso_39.jpg,../train_images\Cubism\Pablo_Picasso_39.jpg
Cubism,Pablo_Picasso_390.jpg,../train_images\Cubism\Pablo_Picasso_390.jpg
Cubism,Pablo_Picasso_391.jpg,../train_images\Cubism\Pablo_Picasso_391.jpg
Cubism,Pablo_Picasso_392.jpg,../train_images\Cubism\Pablo_Picasso_392.jpg
Cubism,Pablo_Picasso_393.jpg,../train_images\Cubism\Pablo_Picasso_393.jpg
Cubism,Pablo_Picasso_396.jpg,../train_images\Cubism\Pablo_Picasso_396.jpg
Cubism,Pablo_Picasso_397.jpg,../train_images\Cubism\Pablo_Picasso_397.jpg
Cubism,Pablo_Picasso_399.jpg,../train_images\Cubism\Pablo_Picasso_399.jpg
Cubism,Pablo_Picasso_4.jpg,../train_images\Cubism\Pablo_Picasso_4.jpg
Cubism,Pablo_Picasso_40.jpg,../train_images\Cubism\Pablo_Picasso_40.jpg
Cubism,Pablo_Picasso_400.jpg,../train_images\Cubism\Pablo_Picasso_400.jpg
Cubism,Pablo_Picasso_401.jpg,../train_images\Cubism\Pablo_Picasso_401.jpg
Cubism,Pablo_Picasso_403.jpg,../train_images\Cubism\Pablo_Picasso_403.jpg
Cubism,Pablo_Picasso_405.jpg,../train_images\Cubism\Pablo_Picasso_405.jpg
Cubism,Pablo_Picasso_406.jpg,../train_images\Cubism\Pablo_Picasso_406.jpg
Cubism,Pablo_Picasso_407.jpg,../train_images\Cubism\Pablo_Picasso_407.jpg
Cubism,Pablo_Picasso_408.jpg,../train_images\Cubism\Pablo_Picasso_408.jpg
Cubism,Pablo_Picasso_409.jpg,../train_images\Cubism\Pablo_Picasso_409.jpg
Cubism,Pablo_Picasso_41.jpg,../train_images\Cubism\Pablo_Picasso_41.jpg
Cubism,Pablo_Picasso_410.jpg,../train_images\Cubism\Pablo_Picasso_410.jpg
Cubism,Pablo_Picasso_411.jpg,../train_images\Cubism\Pablo_Picasso_411.jpg
Cubism,Pablo_Picasso_412.jpg,../train_images\Cubism\Pablo_Picasso_412.jpg
Cubism,Pablo_Picasso_413.jpg,../train_images\Cubism\Pablo_Picasso_413.jpg
Cubism,Pablo_Picasso_414.jpg,../train_images\Cubism\Pablo_Picasso_414.jpg
Cubism,Pablo_Picasso_416.jpg,../train_images\Cubism\Pablo_Picasso_416.jpg
Cubism,Pablo_Picasso_418.jpg,../train_images\Cubism\Pablo_Picasso_418.jpg
Cubism,Pablo_Picasso_419.jpg,../train_images\Cubism\Pablo_Picasso_419.jpg
Cubism,Pablo_Picasso_42.jpg,../train_images\Cubism\Pablo_Picasso_42.jpg
Cubism,Pablo_Picasso_420.jpg,../train_images\Cubism\Pablo_Picasso_420.jpg
Cubism,Pablo_Picasso_422.jpg,../train_images\Cubism\Pablo_Picasso_422.jpg
Cubism,Pablo_Picasso_423.jpg,../train_images\Cubism\Pablo_Picasso_423.jpg
Cubism,Pablo_Picasso_424.jpg,../train_images\Cubism\Pablo_Picasso_424.jpg
Cubism,Pablo_Picasso_425.jpg,../train_images\Cubism\Pablo_Picasso_425.jpg
Cubism,Pablo_Picasso_426.jpg,../train_images\Cubism\Pablo_Picasso_426.jpg
Cubism,Pablo_Picasso_427.jpg,../train_images\Cubism\Pablo_Picasso_427.jpg
Cubism,Pablo_Picasso_428.jpg,../train_images\Cubism\Pablo_Picasso_428.jpg
Cubism,Pablo_Picasso_429.jpg,../train_images\Cubism\Pablo_Picasso_429.jpg
Cubism,Pablo_Picasso_43.jpg,../train_images\Cubism\Pablo_Picasso_43.jpg
Cubism,Pablo_Picasso_430.jpg,../train_images\Cubism\Pablo_Picasso_430.jpg
Cubism,Pablo_Picasso_431.jpg,../train_images\Cubism\Pablo_Picasso_431.jpg
Cubism,Pablo_Picasso_433.jpg,../train_images\Cubism\Pablo_Picasso_433.jpg
Cubism,Pablo_Picasso_434.jpg,../train_images\Cubism\Pablo_Picasso_434.jpg
Cubism,Pablo_Picasso_435.jpg,../train_images\Cubism\Pablo_Picasso_435.jpg
Cubism,Pablo_Picasso_436.jpg,../train_images\Cubism\Pablo_Picasso_436.jpg
Cubism,Pablo_Picasso_437.jpg,../train_images\Cubism\Pablo_Picasso_437.jpg
Cubism,Pablo_Picasso_438.jpg,../train_images\Cubism\Pablo_Picasso_438.jpg
Cubism,Pablo_Picasso_439.jpg,../train_images\Cubism\Pablo_Picasso_439.jpg
Cubism,Pablo_Picasso_45.jpg,../train_images\Cubism\Pablo_Picasso_45.jpg
Cubism,Pablo_Picasso_46.jpg,../train_images\Cubism\Pablo_Picasso_46.jpg
Cubism,Pablo_Picasso_48.jpg,../train_images\Cubism\Pablo_Picasso_48.jpg
Cubism,Pablo_Picasso_49.jpg,../train_images\Cubism\Pablo_Picasso_49.jpg
Cubism,Pablo_Picasso_5.jpg,../train_images\Cubism\Pablo_Picasso_5.jpg
Cubism,Pablo_Picasso_51.jpg,../train_images\Cubism\Pablo_Picasso_51.jpg
Cubism,Pablo_Picasso_52.jpg,../train_images\Cubism\Pablo_Picasso_52.jpg
Cubism,Pablo_Picasso_53.jpg,../train_images\Cubism\Pablo_Picasso_53.jpg
Cubism,Pablo_Picasso_54.jpg,../train_images\Cubism\Pablo_Picasso_54.jpg
Cubism,Pablo_Picasso_56.jpg,../train_images\Cubism\Pablo_Picasso_56.jpg
Cubism,Pablo_Picasso_57.jpg,../train_images\Cubism\Pablo_Picasso_57.jpg
Cubism,Pablo_Picasso_59.jpg,../train_images\Cubism\Pablo_Picasso_59.jpg
Cubism,Pablo_Picasso_6.jpg,../train_images\Cubism\Pablo_Picasso_6.jpg
Cubism,Pablo_Picasso_60.jpg,../train_images\Cubism\Pablo_Picasso_60.jpg
Cubism,Pablo_Picasso_61.jpg,../train_images\Cubism\Pablo_Picasso_61.jpg
Cubism,Pablo_Picasso_62.jpg,../train_images\Cubism\Pablo_Picasso_62.jpg
Cubism,Pablo_Picasso_63.jpg,../train_images\Cubism\Pablo_Picasso_63.jpg
Cubism,Pablo_Picasso_65.jpg,../train_images\Cubism\Pablo_Picasso_65.jpg
Cubism,Pablo_Picasso_66.jpg,../train_images\Cubism\Pablo_Picasso_66.jpg
Cubism,Pablo_Picasso_67.jpg,../train_images\Cubism\Pablo_Picasso_67.jpg
Cubism,Pablo_Picasso_68.jpg,../train_images\Cubism\Pablo_Picasso_68.jpg
Cubism,Pablo_Picasso_69.jpg,../train_images\Cubism\Pablo_Picasso_69.jpg
Cubism,Pablo_Picasso_7.jpg,../train_images\Cubism\Pablo_Picasso_7.jpg
Cubism,Pablo_Picasso_70.jpg,../train_images\Cubism\Pablo_Picasso_70.jpg
Cubism,Pablo_Picasso_72.jpg,../train_images\Cubism\Pablo_Picasso_72.jpg
Cubism,Pablo_Picasso_75.jpg,../train_images\Cubism\Pablo_Picasso_75.jpg
Cubism,Pablo_Picasso_76.jpg,../train_images\Cubism\Pablo_Picasso_76.jpg
Cubism,Pablo_Picasso_78.jpg,../train_images\Cubism\Pablo_Picasso_78.jpg
Cubism,Pablo_Picasso_79.jpg,../train_images\Cubism\Pablo_Picasso_79.jpg
Cubism,Pablo_Picasso_8.jpg,../train_images\Cubism\Pablo_Picasso_8.jpg
Cubism,Pablo_Picasso_81.jpg,../train_images\Cubism\Pablo_Picasso_81.jpg
Cubism,Pablo_Picasso_82.jpg,../train_images\Cubism\Pablo_Picasso_82.jpg
Cubism,Pablo_Picasso_83.jpg,../train_images\Cubism\Pablo_Picasso_83.jpg
Cubism,Pablo_Picasso_84.jpg,../train_images\Cubism\Pablo_Picasso_84.jpg
Cubism,Pablo_Picasso_86.jpg,../train_images\Cubism\Pablo_Picasso_86.jpg
Cubism,Pablo_Picasso_87.jpg,../train_images\Cubism\Pablo_Picasso_87.jpg
Cubism,Pablo_Picasso_88.jpg,../train_images\Cubism\Pablo_Picasso_88.jpg
Cubism,Pablo_Picasso_89.jpg,../train_images\Cubism\Pablo_Picasso_89.jpg
Cubism,Pablo_Picasso_9.jpg,../train_images\Cubism\Pablo_Picasso_9.jpg
Cubism,Pablo_Picasso_90.jpg,../train_images\Cubism\Pablo_Picasso_90.jpg
Cubism,Pablo_Picasso_91.jpg,../train_images\Cubism\Pablo_Picasso_91.jpg
Cubism,Pablo_Picasso_92.jpg,../train_images\Cubism\Pablo_Picasso_92.jpg
Cubism,Pablo_Picasso_93.jpg,../train_images\Cubism\Pablo_Picasso_93.jpg
Cubism,Pablo_Picasso_95.jpg,../train_images\Cubism\Pablo_Picasso_95.jpg
Cubism,Pablo_Picasso_96.jpg,../train_images\Cubism\Pablo_Picasso_96.jpg
Cubism,Pablo_Picasso_97.jpg,../train_images\Cubism\Pablo_Picasso_97.jpg
Cubism,Pablo_Picasso_98.jpg,../train_images\Cubism\Pablo_Picasso_98.jpg
Cubism,Pablo_Picasso_99.jpg,../train_images\Cubism\Pablo_Picasso_99.jpg
Expressionism,Amedeo_Modigliani_10.jpg,../train_images\Expressionism\Amedeo_Modigliani_10.jpg
Expressionism,Amedeo_Modigliani_100.jpg,../train_images\Expressionism\Amedeo_Modigliani_100.jpg
Expressionism,Amedeo_Modigliani_101.jpg,../train_images\Expressionism\Amedeo_Modigliani_101.jpg
Expressionism,Amedeo_Modigliani_102.jpg,../train_images\Expressionism\Amedeo_Modigliani_102.jpg
Expressionism,Amedeo_Modigliani_103.jpg,../train_images\Expressionism\Amedeo_Modigliani_103.jpg
Expressionism,Amedeo_Modigliani_105.jpg,../train_images\Expressionism\Amedeo_Modigliani_105.jpg
Expressionism,Amedeo_Modigliani_106.jpg,../train_images\Expressionism\Amedeo_Modigliani_106.jpg
Expressionism,Amedeo_Modigliani_107.jpg,../train_images\Expressionism\Amedeo_Modigliani_107.jpg
Expressionism,Amedeo_Modigliani_108.jpg,../train_images\Expressionism\Amedeo_Modigliani_108.jpg
Expressionism,Amedeo_Modigliani_109.jpg,../train_images\Expressionism\Amedeo_Modigliani_109.jpg
Expressionism,Amedeo_Modigliani_11.jpg,../train_images\Expressionism\Amedeo_Modigliani_11.jpg
Expressionism,Amedeo_Modigliani_110.jpg,../train_images\Expressionism\Amedeo_Modigliani_110.jpg
Expressionism,Amedeo_Modigliani_111.jpg,../train_images\Expressionism\Amedeo_Modigliani_111.jpg
Expressionism,Amedeo_Modigliani_112.jpg,../train_images\Expressionism\Amedeo_Modigliani_112.jpg
Expressionism,Amedeo_Modigliani_113.jpg,../train_images\Expressionism\Amedeo_Modigliani_113.jpg
Expressionism,Amedeo_Modigliani_114.jpg,../train_images\Expressionism\Amedeo_Modigliani_114.jpg
Expressionism,Amedeo_Modigliani_115.jpg,../train_images\Expressionism\Amedeo_Modigliani_115.jpg
Expressionism,Amedeo_Modigliani_116.jpg,../train_images\Expressionism\Amedeo_Modigliani_116.jpg
Expressionism,Amedeo_Modigliani_118.jpg,../train_images\Expressionism\Amedeo_Modigliani_118.jpg
Expressionism,Amedeo_Modigliani_119.jpg,../train_images\Expressionism\Amedeo_Modigliani_119.jpg
Expressionism,Amedeo_Modigliani_120.jpg,../train_images\Expressionism\Amedeo_Modigliani_120.jpg
Expressionism,Amedeo_Modigliani_121.jpg,../train_images\Expressionism\Amedeo_Modigliani_121.jpg
Expressionism,Amedeo_Modigliani_122.jpg,../train_images\Expressionism\Amedeo_Modigliani_122.jpg
Expressionism,Amedeo_Modigliani_123.jpg,../train_images\Expressionism\Amedeo_Modigliani_123.jpg
Expressionism,Amedeo_Modigliani_124.jpg,../train_images\Expressionism\Amedeo_Modigliani_124.jpg
Expressionism,Amedeo_Modigliani_125.jpg,../train_images\Expressionism\Amedeo_Modigliani_125.jpg
Expressionism,Amedeo_Modigliani_126.jpg,../train_images\Expressionism\Amedeo_Modigliani_126.jpg
Expressionism,Amedeo_Modigliani_128.jpg,../train_images\Expressionism\Amedeo_Modigliani_128.jpg
Expressionism,Amedeo_Modigliani_129.jpg,../train_images\Expressionism\Amedeo_Modigliani_129.jpg
Expressionism,Amedeo_Modigliani_13.jpg,../train_images\Expressionism\Amedeo_Modigliani_13.jpg
Expressionism,Amedeo_Modigliani_130.jpg,../train_images\Expressionism\Amedeo_Modigliani_130.jpg
Expressionism,Amedeo_Modigliani_131.jpg,../train_images\Expressionism\Amedeo_Modigliani_131.jpg
Expressionism,Amedeo_Modigliani_133.jpg,../train_images\Expressionism\Amedeo_Modigliani_133.jpg
Expressionism,Amedeo_Modigliani_134.jpg,../train_images\Expressionism\Amedeo_Modigliani_134.jpg
Expressionism,Amedeo_Modigliani_135.jpg,../train_images\Expressionism\Amedeo_Modigliani_135.jpg
Expressionism,Amedeo_Modigliani_136.jpg,../train_images\Expressionism\Amedeo_Modigliani_136.jpg
Expressionism,Amedeo_Modigliani_137.jpg,../train_images\Expressionism\Amedeo_Modigliani_137.jpg
Expressionism,Amedeo_Modigliani_138.jpg,../train_images\Expressionism\Amedeo_Modigliani_138.jpg
Expressionism,Amedeo_Modigliani_14.jpg,../train_images\Expressionism\Amedeo_Modigliani_14.jpg
Expressionism,Amedeo_Modigliani_140.jpg,../train_images\Expressionism\Amedeo_Modigliani_140.jpg
Expressionism,Amedeo_Modigliani_141.jpg,../train_images\Expressionism\Amedeo_Modigliani_141.jpg
Expressionism,Amedeo_Modigliani_143.jpg,../train_images\Expressionism\Amedeo_Modigliani_143.jpg
Expressionism,Amedeo_Modigliani_144.jpg,../train_images\Expressionism\Amedeo_Modigliani_144.jpg
Expressionism,Amedeo_Modigliani_145.jpg,../train_images\Expressionism\Amedeo_Modigliani_145.jpg
Expressionism,Amedeo_Modigliani_146.jpg,../train_images\Expressionism\Amedeo_Modigliani_146.jpg
Expressionism,Amedeo_Modigliani_147.jpg,../train_images\Expressionism\Amedeo_Modigliani_147.jpg
Expressionism,Amedeo_Modigliani_148.jpg,../train_images\Expressionism\Amedeo_Modigliani_148.jpg
Expressionism,Amedeo_Modigliani_149.jpg,../train_images\Expressionism\Amedeo_Modigliani_149.jpg
Expressionism,Amedeo_Modigliani_15.jpg,../train_images\Expressionism\Amedeo_Modigliani_15.jpg
Expressionism,Amedeo_Modigliani_150.jpg,../train_images\Expressionism\Amedeo_Modigliani_150.jpg
Expressionism,Amedeo_Modigliani_152.jpg,../train_images\Expressionism\Amedeo_Modigliani_152.jpg
Expressionism,Amedeo_Modigliani_153.jpg,../train_images\Expressionism\Amedeo_Modigliani_153.jpg
Expressionism,Amedeo_Modigliani_154.jpg,../train_images\Expressionism\Amedeo_Modigliani_154.jpg
Expressionism,Amedeo_Modigliani_156.jpg,../train_images\Expressionism\Amedeo_Modigliani_156.jpg
Expressionism,Amedeo_Modigliani_157.jpg,../train_images\Expressionism\Amedeo_Modigliani_157.jpg
Expressionism,Amedeo_Modigliani_158.jpg,../train_images\Expressionism\Amedeo_Modigliani_158.jpg
Expressionism,Amedeo_Modigliani_16.jpg,../train_images\Expressionism\Amedeo_Modigliani_16.jpg
Expressionism,Amedeo_Modigliani_160.jpg,../train_images\Expressionism\Amedeo_Modigliani_160.jpg
Expressionism,Amedeo_Modigliani_161.jpg,../train_images\Expressionism\Amedeo_Modigliani_161.jpg
Expressionism,Amedeo_Modigliani_162.jpg,../train_images\Expressionism\Amedeo_Modigliani_162.jpg
Expressionism,Amedeo_Modigliani_163.jpg,../train_images\Expressionism\Amedeo_Modigliani_163.jpg
Expressionism,Amedeo_Modigliani_164.jpg,../train_images\Expressionism\Amedeo_Modigliani_164.jpg
Expressionism,Amedeo_Modigliani_165.jpg,../train_images\Expressionism\Amedeo_Modigliani_165.jpg
Expressionism,Amedeo_Modigliani_166.jpg,../train_images\Expressionism\Amedeo_Modigliani_166.jpg
Expressionism,Amedeo_Modigliani_167.jpg,../train_images\Expressionism\Amedeo_Modigliani_167.jpg
Expressionism,Amedeo_Modigliani_168.jpg,../train_images\Expressionism\Amedeo_Modigliani_168.jpg
Expressionism,Amedeo_Modigliani_169.jpg,../train_images\Expressionism\Amedeo_Modigliani_169.jpg
Expressionism,Amedeo_Modigliani_17.jpg,../train_images\Expressionism\Amedeo_Modigliani_17.jpg
Expressionism,Amedeo_Modigliani_170.jpg,../train_images\Expressionism\Amedeo_Modigliani_170.jpg
Expressionism,Amedeo_Modigliani_171.jpg,../train_images\Expressionism\Amedeo_Modigliani_171.jpg
Expressionism,Amedeo_Modigliani_172.jpg,../train_images\Expressionism\Amedeo_Modigliani_172.jpg
Expressionism,Amedeo_Modigliani_173.jpg,../train_images\Expressionism\Amedeo_Modigliani_173.jpg
Expressionism,Amedeo_Modigliani_175.jpg,../train_images\Expressionism\Amedeo_Modigliani_175.jpg
Expressionism,Amedeo_Modigliani_176.jpg,../train_images\Expressionism\Amedeo_Modigliani_176.jpg
Expressionism,Amedeo_Modigliani_177.jpg,../train_images\Expressionism\Amedeo_Modigliani_177.jpg
Expressionism,Amedeo_Modigliani_179.jpg,../train_images\Expressionism\Amedeo_Modigliani_179.jpg
Expressionism,Amedeo_Modigliani_18.jpg,../train_images\Expressionism\Amedeo_Modigliani_18.jpg
Expressionism,Amedeo_Modigliani_180.jpg,../train_images\Expressionism\Amedeo_Modigliani_180.jpg
Expressionism,Amedeo_Modigliani_181.jpg,../train_images\Expressionism\Amedeo_Modigliani_181.jpg
Expressionism,Amedeo_Modigliani_182.jpg,../train_images\Expressionism\Amedeo_Modigliani_182.jpg
Expressionism,Amedeo_Modigliani_183.jpg,../train_images\Expressionism\Amedeo_Modigliani_183.jpg
Expressionism,Amedeo_Modigliani_184.jpg,../train_images\Expressionism\Amedeo_Modigliani_184.jpg
Expressionism,Amedeo_Modigliani_185.jpg,../train_images\Expressionism\Amedeo_Modigliani_185.jpg
Expressionism,Amedeo_Modigliani_186.jpg,../train_images\Expressionism\Amedeo_Modigliani_186.jpg
Expressionism,Amedeo_Modigliani_187.jpg,../train_images\Expressionism\Amedeo_Modigliani_187.jpg
Expressionism,Amedeo_Modigliani_188.jpg,../train_images\Expressionism\Amedeo_Modigliani_188.jpg
Expressionism,Amedeo_Modigliani_189.jpg,../train_images\Expressionism\Amedeo_Modigliani_189.jpg
Expressionism,Amedeo_Modigliani_19.jpg,../train_images\Expressionism\Amedeo_Modigliani_19.jpg
Expressionism,Amedeo_Modigliani_190.jpg,../train_images\Expressionism\Amedeo_Modigliani_190.jpg
Expressionism,Amedeo_Modigliani_192.jpg,../train_images\Expressionism\Amedeo_Modigliani_192.jpg
Expressionism,Amedeo_Modigliani_193.jpg,../train_images\Expressionism\Amedeo_Modigliani_193.jpg
Expressionism,Amedeo_Modigliani_2.jpg,../train_images\Expressionism\Amedeo_Modigliani_2.jpg
Expressionism,Amedeo_Modigliani_20.jpg,../train_images\Expressionism\Amedeo_Modigliani_20.jpg
Expressionism,Amedeo_Modigliani_21.jpg,../train_images\Expressionism\Amedeo_Modigliani_21.jpg
Expressionism,Amedeo_Modigliani_24.jpg,../train_images\Expressionism\Amedeo_Modigliani_24.jpg
Expressionism,Amedeo_Modigliani_26.jpg,../train_images\Expressionism\Amedeo_Modigliani_26.jpg
Expressionism,Amedeo_Modigliani_27.jpg,../train_images\Expressionism\Amedeo_Modigliani_27.jpg
Expressionism,Amedeo_Modigliani_28.jpg,../train_images\Expressionism\Amedeo_Modigliani_28.jpg
Expressionism,Amedeo_Modigliani_29.jpg,../train_images\Expressionism\Amedeo_Modigliani_29.jpg
Expressionism,Amedeo_Modigliani_3.jpg,../train_images\Expressionism\Amedeo_Modigliani_3.jpg
Expressionism,Amedeo_Modigliani_30.jpg,../train_images\Expressionism\Amedeo_Modigliani_30.jpg
Expressionism,Amedeo_Modigliani_31.jpg,../train_images\Expressionism\Amedeo_Modigliani_31.jpg
Expressionism,Amedeo_Modigliani_32.jpg,../train_images\Expressionism\Amedeo_Modigliani_32.jpg
Expressionism,Amedeo_Modigliani_33.jpg,../train_images\Expressionism\Amedeo_Modigliani_33.jpg
Expressionism,Amedeo_Modigliani_34.jpg,../train_images\Expressionism\Amedeo_Modigliani_34.jpg
Expressionism,Amedeo_Modigliani_35.jpg,../train_images\Expressionism\Amedeo_Modigliani_35.jpg
Expressionism,Amedeo_Modigliani_36.jpg,../train_images\Expressionism\Amedeo_Modigliani_36.jpg
Expressionism,Amedeo_Modigliani_37.jpg,../train_images\Expressionism\Amedeo_Modigliani_37.jpg
Expressionism,Amedeo_Modigliani_38.jpg,../train_images\Expressionism\Amedeo_Modigliani_38.jpg
Expressionism,Amedeo_Modigliani_39.jpg,../train_images\Expressionism\Amedeo_Modigliani_39.jpg
Expressionism,Amedeo_Modigliani_4.jpg,../train_images\Expressionism\Amedeo_Modigliani_4.jpg
Expressionism,Amedeo_Modigliani_40.jpg,../train_images\Expressionism\Amedeo_Modigliani_40.jpg
Expressionism,Amedeo_Modigliani_41.jpg,../train_images\Expressionism\Amedeo_Modigliani_41.jpg
