,label,filename,filepath,genre
963,Andy_Warhol,Andy_Warhol_174.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_174.jpg,Pop Art
964,Andy_Warhol,Andy_Warhol_175.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_175.jpg,Pop Art
965,Andy_Warhol,Andy_Warhol_176.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_176.jpg,Pop Art
966,Andy_Warhol,Andy_Warhol_177.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_177.jpg,Pop Art
967,Andy_Warhol,Andy_Warhol_178.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_178.jpg,Pop Art
968,Andy_Warhol,Andy_Warhol_179.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_179.jpg,Pop Art
969,Andy_Warhol,Andy_Warhol_18.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_18.jpg,Pop Art
970,Andy_Warhol,Andy_Warhol_180.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_180.jpg,Pop Art
971,Andy_Warhol,Andy_Warhol_181.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_181.jpg,Pop Art
972,Andy_Warhol,Andy_Warhol_19.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_19.jpg,Pop Art
973,Andy_Warhol,Andy_Warhol_2.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_2.jpg,Pop Art
974,Andy_Warhol,Andy_Warhol_20.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_20.jpg,Pop Art
975,Andy_Warhol,Andy_Warhol_21.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_21.jpg,Pop Art
976,Andy_Warhol,Andy_Warhol_22.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_22.jpg,Pop Art
977,Andy_Warhol,Andy_Warhol_23.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_23.jpg,Pop Art
978,Andy_Warhol,Andy_Warhol_24.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_24.jpg,Pop Art
979,Andy_Warhol,Andy_Warhol_25.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_25.jpg,Pop Art
980,Andy_Warhol,Andy_Warhol_26.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_26.jpg,Pop Art
981,Andy_Warhol,Andy_Warhol_27.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_27.jpg,Pop Art
982,Andy_Warhol,Andy_Warhol_28.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_28.jpg,Pop Art
983,Andy_Warhol,Andy_Warhol_29.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_29.jpg,Pop Art
984,Andy_Warhol,Andy_Warhol_3.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_3.jpg,Pop Art
985,Andy_Warhol,Andy_Warhol_30.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_30.jpg,Pop Art
986,Andy_Warhol,Andy_Warhol_31.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_31.jpg,Pop Art
987,Andy_Warhol,Andy_Warhol_32.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_32.jpg,Pop Art
988,Andy_Warhol,Andy_Warhol_33.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_33.jpg,Pop Art
989,Andy_Warhol,Andy_Warhol_34.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_34.jpg,Pop Art
990,Andy_Warhol,Andy_Warhol_35.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_35.jpg,Pop Art
991,Andy_Warhol,Andy_Warhol_36.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_36.jpg,Pop Art
992,Andy_Warhol,Andy_Warhol_37.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_37.jpg,Pop Art
993,Andy_Warhol,Andy_Warhol_38.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_38.jpg,Pop Art
994,Andy_Warhol,Andy_Warhol_39.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_39.jpg,Pop Art
995,Andy_Warhol,Andy_Warhol_4.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_4.jpg,Pop Art
996,Andy_Warhol,Andy_Warhol_40.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_40.jpg,Pop Art
997,Andy_Warhol,Andy_Warhol_41.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_41.jpg,Pop Art
998,Andy_Warhol,Andy_Warhol_42.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_42.jpg,Pop Art
999,Andy_Warhol,Andy_Warhol_43.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_43.jpg,Pop Art
1000,Andy_Warhol,Andy_Warhol_44.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_44.jpg,Pop Art
1001,Andy_Warhol,Andy_Warhol_45.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_45.jpg,Pop Art
1002,Andy_Warhol,Andy_Warhol_46.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_46.jpg,Pop Art
1003,Andy_Warhol,Andy_Warhol_47.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_47.jpg,Pop Art
1004,Andy_Warhol,Andy_Warhol_48.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_48.jpg,Pop Art
1005,Andy_Warhol,Andy_Warhol_49.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_49.jpg,Pop Art
1006,Andy_Warhol,Andy_Warhol_5.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_5.jpg,Pop Art
1007,Andy_Warhol,Andy_Warhol_50.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_50.jpg,Pop Art
1008,Andy_Warhol,Andy_Warhol_51.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_51.jpg,Pop Art
1009,Andy_Warhol,Andy_Warhol_52.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_52.jpg,Pop Art
1010,Andy_Warhol,Andy_Warhol_53.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_53.jpg,Pop Art
1011,Andy_Warhol,Andy_Warhol_54.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_54.jpg,Pop Art
1012,Andy_Warhol,Andy_Warhol_55.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_55.jpg,Pop Art
1013,Andy_Warhol,Andy_Warhol_56.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_56.jpg,Pop Art
1014,Andy_Warhol,Andy_Warhol_57.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_57.jpg,Pop Art
1015,Andy_Warhol,Andy_Warhol_58.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_58.jpg,Pop Art
1016,Andy_Warhol,Andy_Warhol_59.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_59.jpg,Pop Art
1017,Andy_Warhol,Andy_Warhol_6.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_6.jpg,Pop Art
1018,Andy_Warhol,Andy_Warhol_60.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_60.jpg,Pop Art
1019,Andy_Warhol,Andy_Warhol_61.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_61.jpg,Pop Art
1020,Andy_Warhol,Andy_Warhol_62.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_62.jpg,Pop Art
1021,Andy_Warhol,Andy_Warhol_63.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_63.jpg,Pop Art
1022,Andy_Warhol,Andy_Warhol_64.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_64.jpg,Pop Art
1023,Andy_Warhol,Andy_Warhol_65.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_65.jpg,Pop Art
1024,Andy_Warhol,Andy_Warhol_66.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_66.jpg,Pop Art
1025,Andy_Warhol,Andy_Warhol_67.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_67.jpg,Pop Art
1026,Andy_Warhol,Andy_Warhol_68.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_68.jpg,Pop Art
1027,Andy_Warhol,Andy_Warhol_69.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_69.jpg,Pop Art
1028,Andy_Warhol,Andy_Warhol_7.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_7.jpg,Pop Art
1029,Andy_Warhol,Andy_Warhol_70.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_70.jpg,Pop Art
1030,Andy_Warhol,Andy_Warhol_71.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_71.jpg,Pop Art
1031,Andy_Warhol,Andy_Warhol_72.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_72.jpg,Pop Art
1032,Andy_Warhol,Andy_Warhol_73.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_73.jpg,Pop Art
1033,Andy_Warhol,Andy_Warhol_74.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_74.jpg,Pop Art
1034,Andy_Warhol,Andy_Warhol_75.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_75.jpg,Pop Art
1035,Andy_Warhol,Andy_Warhol_76.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_76.jpg,Pop Art
1036,Andy_Warhol,Andy_Warhol_77.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_77.jpg,Pop Art
1037,Andy_Warhol,Andy_Warhol_78.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_78.jpg,Pop Art
1038,Andy_Warhol,Andy_Warhol_79.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_79.jpg,Pop Art
1039,Andy_Warhol,Andy_Warhol_8.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_8.jpg,Pop Art
1040,Andy_Warhol,Andy_Warhol_80.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_80.jpg,Pop Art
1041,Andy_Warhol,Andy_Warhol_81.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_81.jpg,Pop Art
1042,Andy_Warhol,Andy_Warhol_82.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_82.jpg,Pop Art
1043,Andy_Warhol,Andy_Warhol_83.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_83.jpg,Pop Art
1044,Andy_Warhol,Andy_Warhol_84.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_84.jpg,Pop Art
1045,Andy_Warhol,Andy_Warhol_85.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_85.jpg,Pop Art
1046,Andy_Warhol,Andy_Warhol_86.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_86.jpg,Pop Art
1047,Andy_Warhol,Andy_Warhol_87.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_87.jpg,Pop Art
1048,Andy_Warhol,Andy_Warhol_88.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_88.jpg,Pop Art
1049,Andy_Warhol,Andy_Warhol_89.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_89.jpg,Pop Art
1050,Andy_Warhol,Andy_Warhol_9.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_9.jpg,Pop Art
1051,Andy_Warhol,Andy_Warhol_90.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_90.jpg,Pop Art
1052,Andy_Warhol,Andy_Warhol_91.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_91.jpg,Pop Art
1053,Andy_Warhol,Andy_Warhol_92.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_92.jpg,Pop Art
1054,Andy_Warhol,Andy_Warhol_93.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_93.jpg,Pop Art
1055,Andy_Warhol,Andy_Warhol_94.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_94.jpg,Pop Art
1056,Andy_Warhol,Andy_Warhol_95.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_95.jpg,Pop Art
1057,Andy_Warhol,Andy_Warhol_96.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_96.jpg,Pop Art
1058,Andy_Warhol,Andy_Warhol_97.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_97.jpg,Pop Art
1059,Andy_Warhol,Andy_Warhol_98.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_98.jpg,Pop Art
1060,Andy_Warhol,Andy_Warhol_99.jpg,..\raw_images\Andy_Warhol\Andy_Warhol_99.jpg,Pop Art
1061,Caravaggio,Caravaggio_1.jpg,..\raw_images\Caravaggio\Caravaggio_1.jpg,Baroque
1062,Caravaggio,Caravaggio_10.jpg,..\raw_images\Caravaggio\Caravaggio_10.jpg,Baroque
1063,Caravaggio,Caravaggio_11.jpg,..\raw_images\Caravaggio\Caravaggio_11.jpg,Baroque
1064,Caravaggio,Caravaggio_12.jpg,..\raw_images\Caravaggio\Caravaggio_12.jpg,Baroque
1065,Caravaggio,Caravaggio_13.jpg,..\raw_images\Caravaggio\Caravaggio_13.jpg,Baroque
1066,Caravaggio,Caravaggio_14.jpg,..\raw_images\Caravaggio\Caravaggio_14.jpg,Baroque
1067,Caravaggio,Caravaggio_15.jpg,..\raw_images\Caravaggio\Caravaggio_15.jpg,Baroque
1068,Caravaggio,Caravaggio_16.jpg,..\raw_images\Caravaggio\Caravaggio_16.jpg,Baroque
1069,Caravaggio,Caravaggio_17.jpg,..\raw_images\Caravaggio\Caravaggio_17.jpg,Baroque
1070,Caravaggio,Caravaggio_18.jpg,..\raw_images\Caravaggio\Caravaggio_18.jpg,Baroque
1071,Caravaggio,Caravaggio_19.jpg,..\raw_images\Caravaggio\Caravaggio_19.jpg,Baroque
1072,Caravaggio,Caravaggio_2.jpg,..\raw_images\Caravaggio\Caravaggio_2.jpg,Baroque
1073,Caravaggio,Caravaggio_20.jpg,..\raw_images\Caravaggio\Caravaggio_20.jpg,Baroque
1074,Caravaggio,Caravaggio_21.jpg,..\raw_images\Caravaggio\Caravaggio_21.jpg,Baroque
1075,Caravaggio,Caravaggio_22.jpg,..\raw_images\Caravaggio\Caravaggio_22.jpg,Baroque
1076,Caravaggio,Caravaggio_23.jpg,..\raw_images\Caravaggio\Caravaggio_23.jpg,Baroque
1077,Caravaggio,Caravaggio_24.jpg,..\raw_images\Caravaggio\Caravaggio_24.jpg,Baroque
1078,Caravaggio,Caravaggio_25.jpg,..\raw_images\Caravaggio\Caravaggio_25.jpg,Baroque
1079,Caravaggio,Caravaggio_26.jpg,..\raw_images\Caravaggio\Caravaggio_26.jpg,Baroque
1080,Caravaggio,Caravaggio_27.jpg,..\raw_images\Caravaggio\Caravaggio_27.jpg,Baroque
1081,Caravaggio,Caravaggio_28.jpg,..\raw_images\Caravaggio\Caravaggio_28.jpg,Baroque
1082,Caravaggio,Caravaggio_29.jpg,..\raw_images\Caravaggio\Caravaggio_29.jpg,Baroque
1083,Caravaggio,Caravaggio_3.jpg,..\raw_images\Caravaggio\Caravaggio_3.jpg,Baroque
1084,Caravaggio,Caravaggio_30.jpg,..\raw_images\Caravaggio\Caravaggio_30.jpg,Baroque
1085,Caravaggio,Caravaggio_31.jpg,..\raw_images\Caravaggio\Caravaggio_31.jpg,Baroque
1086,Caravaggio,Caravaggio_32.jpg,..\raw_images\Caravaggio\Caravaggio_32.jpg,Baroque
1087,Caravaggio,Caravaggio_33.jpg,..\raw_images\Caravaggio\Caravaggio_33.jpg,Baroque
1088,Caravaggio,Caravaggio_34.jpg,..\raw_images\Caravaggio\Caravaggio_34.jpg,Baroque
1089,Caravaggio,Caravaggio_35.jpg,..\raw_images\Caravaggio\Caravaggio_35.jpg,Baroque
1090,Caravaggio,Caravaggio_36.jpg,..\raw_images\Caravaggio\Caravaggio_36.jpg,Baroque
1091,Caravaggio,Caravaggio_37.jpg,..\raw_images\Caravaggio\Caravaggio_37.jpg,Baroque
1092,Caravaggio,Caravaggio_38.jpg,..\raw_images\Caravaggio\Caravaggio_38.jpg,Baroque
1093,Caravaggio,Caravaggio_39.jpg,..\raw_images\Caravaggio\Caravaggio_39.jpg,Baroque
1094,Caravaggio,Caravaggio_4.jpg,..\raw_images\Caravaggio\Caravaggio_4.jpg,Baroque
1095,Caravaggio,Caravaggio_40.jpg,..\raw_images\Caravaggio\Caravaggio_40.jpg,Baroque
1096,Caravaggio,Caravaggio_41.jpg,..\raw_images\Caravaggio\Caravaggio_41.jpg,Baroque
1097,Caravaggio,Caravaggio_42.jpg,..\raw_images\Caravaggio\Caravaggio_42.jpg,Baroque
1098,Caravaggio,Caravaggio_43.jpg,..\raw_images\Caravaggio\Caravaggio_43.jpg,Baroque
1099,Caravaggio,Caravaggio_44.jpg,..\raw_images\Caravaggio\Caravaggio_44.jpg,Baroque
1100,Caravaggio,Caravaggio_45.jpg,..\raw_images\Caravaggio\Caravaggio_45.jpg,Baroque
1101,Caravaggio,Caravaggio_46.jpg,..\raw_images\Caravaggio\Caravaggio_46.jpg,Baroque
1102,Caravaggio,Caravaggio_47.jpg,..\raw_images\Caravaggio\Caravaggio_47.jpg,Baroque
1103,Caravaggio,Caravaggio_48.jpg,..\raw_images\Caravaggio\Caravaggio_48.jpg,Baroque
1104,Caravaggio,Caravaggio_49.jpg,..\raw_images\Caravaggio\Caravaggio_49.jpg,Baroque
1105,Caravaggio,Caravaggio_5.jpg,..\raw_images\Caravaggio\Caravaggio_5.jpg,Baroque
1106,Caravaggio,Caravaggio_50.jpg,..\raw_images\Caravaggio\Caravaggio_50.jpg,Baroque
1107,Caravaggio,Caravaggio_51.jpg,..\raw_images\Caravaggio\Caravaggio_51.jpg,Baroque
1108,Caravaggio,Caravaggio_52.jpg,..\raw_images\Caravaggio\Caravaggio_52.jpg,Baroque
1109,Caravaggio,Caravaggio_53.jpg,..\raw_images\Caravaggio\Caravaggio_53.jpg,Baroque
1110,Caravaggio,Caravaggio_54.jpg,..\raw_images\Caravaggio\Caravaggio_54.jpg,Baroque
1111,Caravaggio,Caravaggio_55.jpg,..\raw_images\Caravaggio\Caravaggio_55.jpg,Baroque
1112,Caravaggio,Caravaggio_6.jpg,..\raw_images\Caravaggio\Caravaggio_6.jpg,Baroque
1113,Caravaggio,Caravaggio_7.jpg,..\raw_images\Caravaggio\Caravaggio_7.jpg,Baroque
1114,Caravaggio,Caravaggio_8.jpg,..\raw_images\Caravaggio\Caravaggio_8.jpg,Baroque
1115,Caravaggio,Caravaggio_9.jpg,..\raw_images\Caravaggio\Caravaggio_9.jpg,Baroque
1116,Claude_Monet,Claude_Monet_1.jpg,..\raw_images\Claude_Monet\Claude_Monet_1.jpg,Impressionism
1117,Claude_Monet,Claude_Monet_10.jpg,..\raw_images\Claude_Monet\Claude_Monet_10.jpg,Impressionism
1118,Claude_Monet,Claude_Monet_11.jpg,..\raw_images\Claude_Monet\Claude_Monet_11.jpg,Impressionism
1119,Claude_Monet,Claude_Monet_12.jpg,..\raw_images\Claude_Monet\Claude_Monet_12.jpg,Impressionism
1120,Claude_Monet,Claude_Monet_13.jpg,..\raw_images\Claude_Monet\Claude_Monet_13.jpg,Impressionism
1121,Claude_Monet,Claude_Monet_14.jpg,..\raw_images\Claude_Monet\Claude_Monet_14.jpg,Impressionism
1122,Claude_Monet,Claude_Monet_15.jpg,..\raw_images\Claude_Monet\Claude_Monet_15.jpg,Impressionism
1123,Claude_Monet,Claude_Monet_16.jpg,..\raw_images\Claude_Monet\Claude_Monet_16.jpg,Impressionism
1124,Claude_Monet,Claude_Monet_17.jpg,..\raw_images\Claude_Monet\Claude_Monet_17.jpg,Impressionism
1125,Claude_Monet,Claude_Monet_18.jpg,..\raw_images\Claude_Monet\Claude_Monet_18.jpg,Impressionism
1126,Claude_Monet,Claude_Monet_19.jpg,..\raw_images\Claude_Monet\Claude_Monet_19.jpg,Impressionism
1127,Claude_Monet,Claude_Monet_2.jpg,..\raw_images\Claude_Monet\Claude_Monet_2.jpg,Impressionism
1128,Claude_Monet,Claude_Monet_20.jpg,..\raw_images\Claude_Monet\Claude_Monet_20.jpg,Impressionism
1129,Claude_Monet,Claude_Monet_21.jpg,..\raw_images\Claude_Monet\Claude_Monet_21.jpg,Impressionism
1130,Claude_Monet,Claude_Monet_22.jpg,..\raw_images\Claude_Monet\Claude_Monet_22.jpg,Impressionism
1131,Claude_Monet,Claude_Monet_23.jpg,..\raw_images\Claude_Monet\Claude_Monet_23.jpg,Impressionism
1132,Claude_Monet,Claude_Monet_24.jpg,..\raw_images\Claude_Monet\Claude_Monet_24.jpg,Impressionism
1133,Claude_Monet,Claude_Monet_25.jpg,..\raw_images\Claude_Monet\Claude_Monet_25.jpg,Impressionism
1134,Claude_Monet,Claude_Monet_26.jpg,..\raw_images\Claude_Monet\Claude_Monet_26.jpg,Impressionism
1135,Claude_Monet,Claude_Monet_27.jpg,..\raw_images\Claude_Monet\Claude_Monet_27.jpg,Impressionism
1136,Claude_Monet,Claude_Monet_28.jpg,..\raw_images\Claude_Monet\Claude_Monet_28.jpg,Impressionism
1137,Claude_Monet,Claude_Monet_29.jpg,..\raw_images\Claude_Monet\Claude_Monet_29.jpg,Impressionism
1138,Claude_Monet,Claude_Monet_3.jpg,..\raw_images\Claude_Monet\Claude_Monet_3.jpg,Impressionism
1139,Claude_Monet,Claude_Monet_30.jpg,..\raw_images\Claude_Monet\Claude_Monet_30.jpg,Impressionism
1140,Claude_Monet,Claude_Monet_31.jpg,..\raw_images\Claude_Monet\Claude_Monet_31.jpg,Impressionism
1141,Claude_Monet,Claude_Monet_32.jpg,..\raw_images\Claude_Monet\Claude_Monet_32.jpg,Impressionism
1142,Claude_Monet,Claude_Monet_33.jpg,..\raw_images\Claude_Monet\Claude_Monet_33.jpg,Impressionism
1143,Claude_Monet,Claude_Monet_34.jpg,..\raw_images\Claude_Monet\Claude_Monet_34.jpg,Impressionism
1144,Claude_Monet,Claude_Monet_35.jpg,..\raw_images\Claude_Monet\Claude_Monet_35.jpg,Impressionism
1145,Claude_Monet,Claude_Monet_36.jpg,..\raw_images\Claude_Monet\Claude_Monet_36.jpg,Impressionism
1146,Claude_Monet,Claude_Monet_37.jpg,..\raw_images\Claude_Monet\Claude_Monet_37.jpg,Impressionism
1147,Claude_Monet,Claude_Monet_38.jpg,..\raw_images\Claude_Monet\Claude_Monet_38.jpg,Impressionism
1148,Claude_Monet,Claude_Monet_39.jpg,..\raw_images\Claude_Monet\Claude_Monet_39.jpg,Impressionism
1149,Claude_Monet,Claude_Monet_4.jpg,..\raw_images\Claude_Monet\Claude_Monet_4.jpg,Impressionism
1150,Claude_Monet,Claude_Monet_40.jpg,..\raw_images\Claude_Monet\Claude_Monet_40.jpg,Impressionism
1151,Claude_Monet,Claude_Monet_41.jpg,..\raw_images\Claude_Monet\Claude_Monet_41.jpg,Impressionism
1152,Claude_Monet,Claude_Monet_42.jpg,..\raw_images\Claude_Monet\Claude_Monet_42.jpg,Impressionism
1153,Claude_Monet,Claude_Monet_43.jpg,..\raw_images\Claude_Monet\Claude_Monet_43.jpg,Impressionism
1154,Claude_Monet,Claude_Monet_44.jpg,..\raw_images\Claude_Monet\Claude_Monet_44.jpg,Impressionism
1155,Claude_Monet,Claude_Monet_45.jpg,..\raw_images\Claude_Monet\Claude_Monet_45.jpg,Impressionism
1156,Claude_Monet,Claude_Monet_46.jpg,..\raw_images\Claude_Monet\Claude_Monet_46.jpg,Impressionism
1157,Claude_Monet,Claude_Monet_47.jpg,..\raw_images\Claude_Monet\Claude_Monet_47.jpg,Impressionism
1158,Claude_Monet,Claude_Monet_48.jpg,..\raw_images\Claude_Monet\Claude_Monet_48.jpg,Impressionism
1159,Claude_Monet,Claude_Monet_49.jpg,..\raw_images\Claude_Monet\Claude_Monet_49.jpg,Impressionism
1160,Claude_Monet,Claude_Monet_5.jpg,..\raw_images\Claude_Monet\Claude_Monet_5.jpg,Impressionism
1161,Claude_Monet,Claude_Monet_50.jpg,..\raw_images\Claude_Monet\Claude_Monet_50.jpg,Impressionism
1162,Claude_Monet,Claude_Monet_51.jpg,..\raw_images\Claude_Monet\Claude_Monet_51.jpg,Impressionism
1163,Claude_Monet,Claude_Monet_52.jpg,..\raw_images\Claude_Monet\Claude_Monet_52.jpg,Impressionism
1164,Claude_Monet,Claude_Monet_53.jpg,..\raw_images\Claude_Monet\Claude_Monet_53.jpg,Impressionism
1165,Claude_Monet,Claude_Monet_54.jpg,..\raw_images\Claude_Monet\Claude_Monet_54.jpg,Impressionism
1166,Claude_Monet,Claude_Monet_55.jpg,..\raw_images\Claude_Monet\Claude_Monet_55.jpg,Impressionism
1167,Claude_Monet,Claude_Monet_56.jpg,..\raw_images\Claude_Monet\Claude_Monet_56.jpg,Impressionism
1168,Claude_Monet,Claude_Monet_57.jpg,..\raw_images\Claude_Monet\Claude_Monet_57.jpg,Impressionism
1169,Claude_Monet,Claude_Monet_58.jpg,..\raw_images\Claude_Monet\Claude_Monet_58.jpg,Impressionism
1170,Claude_Monet,Claude_Monet_59.jpg,..\raw_images\Claude_Monet\Claude_Monet_59.jpg,Impressionism
1171,Claude_Monet,Claude_Monet_6.jpg,..\raw_images\Claude_Monet\Claude_Monet_6.jpg,Impressionism
1172,Claude_Monet,Claude_Monet_60.jpg,..\raw_images\Claude_Monet\Claude_Monet_60.jpg,Impressionism
1173,Claude_Monet,Claude_Monet_61.jpg,..\raw_images\Claude_Monet\Claude_Monet_61.jpg,Impressionism
1174,Claude_Monet,Claude_Monet_62.jpg,..\raw_images\Claude_Monet\Claude_Monet_62.jpg,Impressionism
1175,Claude_Monet,Claude_Monet_63.jpg,..\raw_images\Claude_Monet\Claude_Monet_63.jpg,Impressionism
1176,Claude_Monet,Claude_Monet_64.jpg,..\raw_images\Claude_Monet\Claude_Monet_64.jpg,Impressionism
1177,Claude_Monet,Claude_Monet_65.jpg,..\raw_images\Claude_Monet\Claude_Monet_65.jpg,Impressionism
1178,Claude_Monet,Claude_Monet_66.jpg,..\raw_images\Claude_Monet\Claude_Monet_66.jpg,Impressionism
1179,Claude_Monet,Claude_Monet_67.jpg,..\raw_images\Claude_Monet\Claude_Monet_67.jpg,Impressionism
1180,Claude_Monet,Claude_Monet_68.jpg,..\raw_images\Claude_Monet\Claude_Monet_68.jpg,Impressionism
1181,Claude_Monet,Claude_Monet_69.jpg,..\raw_images\Claude_Monet\Claude_Monet_69.jpg,Impressionism
1182,Claude_Monet,Claude_Monet_7.jpg,..\raw_images\Claude_Monet\Claude_Monet_7.jpg,Impressionism
1183,Claude_Monet,Claude_Monet_70.jpg,..\raw_images\Claude_Monet\Claude_Monet_70.jpg,Impressionism
1184,Claude_Monet,Claude_Monet_71.jpg,..\raw_images\Claude_Monet\Claude_Monet_71.jpg,Impressionism
1185,Claude_Monet,Claude_Monet_72.jpg,..\raw_images\Claude_Monet\Claude_Monet_72.jpg,Impressionism
1186,Claude_Monet,Claude_Monet_73.jpg,..\raw_images\Claude_Monet\Claude_Monet_73.jpg,Impressionism
1187,Claude_Monet,Claude_Monet_8.jpg,..\raw_images\Claude_Monet\Claude_Monet_8.jpg,Impressionism
1188,Claude_Monet,Claude_Monet_9.jpg,..\raw_images\Claude_Monet\Claude_Monet_9.jpg,Impressionism
1189,Diego_Velazquez,Diego_Velazquez_1.jpg,..\raw_images\Diego_Velazquez\Diego_Velazquez_1.jpg,Baroque
1190,Diego_Velazquez,Diego_Velazquez_10.jpg,..\raw_images\Diego_Velazquez\Diego_Velazquez_10.jpg,Baroque
1191,Diego_Velazquez,Diego_Velazquez_100.jpg,..\raw_images\Diego_Velazquez\Diego_Velazquez_100.jpg,Baroque
1192,Diego_Velazquez,Diego_Velazquez_101.jpg,..\raw_images\Diego_Velazquez\Diego_Velazquez_101.jpg,Baroque
1193,Diego_Velazquez,Diego_Velazquez_102.jpg,..\raw_images\Diego_Velazquez\Diego_Velazquez_102.jpg,Baroque
